game_id,title,franchise,developer,publisher,developer_size,development_years,budget_million_usd,release_date,release_year,genre,age_rating,game_engine,launch_price_usd,current_price_usd,metacritic_score,user_score,steam_rating_percent,copies_sold_million,estimated_revenue_million,peak_players,main_story_hours,completionist_hours,game_size_gb,minimum_ram_gb,recommended_ram_gb,vr_support,ray_tracing,goty_award,award_count,nomination_count,commercial_success
4870,Battlefield 9,Battlefield,"Miller, Garcia and Nelson",Harrington Ltd,AA,1.6,35.02,2013-08-23,2013,FPS,T,Decima,39.99,39.79,64,6.5,63,5.29,237.48,699819,6.3,19.8,60.6,8,8,0,0,0,0,10,Hit
4871,Hades 10,Hades,"Avery, Mcclure and Reyes",Wilkerson-Clay,Indie,3.9,3.54,1990-01-02,1990,Action,E,RE Engine,14.99,4.99,79,8.0,73,3.03,91.55,616486,10.4,38.2,8.5,4,8,0,0,0,0,3,Average
4872,Cyberpunk 7,Cyberpunk,Blanchard Inc,Adams-Cline,Indie,1.4,3.51,1992-08-02,1992,Sandbox,M,Unreal Engine 4,9.99,4.99,69,7.0,72,1.59,25.26,209339,17.6,189.7,8.7,4,8,0,0,0,0,8,Average
4873,Forza 7,Forza,"Lawrence, Valenzuela and Montes",Alvarez-Rodgers,AAA,2.1,285.22,1997-10-16,1997,FPS,T,RAGE,59.99,46.08,75,7.7,74,33.39,2121.78,6926346,5.0,20.6,69.5,4,8,0,0,0,0,3,Blockbuster
4874,Forza 4,Forza,Lynch Group,Young-Massey,Indie,2.1,1.49,2008-11-17,2008,Racing,E,Unreal Engine 5,24.99,9.27,73,7.5,71,2.63,87.57,561638,3.9,13.7,33.7,8,8,0,0,0,0,10,Average
4875,Need for Speed 13,Need for Speed,Anderson-Patrick,Thompson-Perez,Indie,1.7,3.73,2021-06-28,2021,RPG,E10+,Godot,9.99,4.99,74,7.5,77,2.2,37.68,355167,35.9,160.8,57.2,8,16,0,0,0,0,5,Average
4876,Civilization 1,Civilization,Melton-Murray,Rodriguez Group,AA,1.8,12.13,2008-05-11,2008,Horror,M,Unreal Engine 5,29.99,4.99,70,6.6,65,6.3,203.1,691595,6.7,17.9,55.8,8,8,0,0,0,0,10,Hit
4877,Elden Ring 6,Elden Ring,Lee-Davis,Todd-Higgins,Indie,2.8,3.97,2012-10-24,2012,FPS,M,RAGE,24.99,4.99,83,8.0,79,3.02,134.67,402401,6.6,16.5,41.4,8,8,0,0,0,0,4,Average
4878,Far Cry 9,Far Cry,Rivera Group,Avila Ltd,Indie,1.3,4.91,2002-09-12,2002,FPS,E,RAGE,19.99,15.6,75,7.2,71,2.27,72.14,443601,5.5,19.5,24.0,4,8,0,0,0,0,2,Average
4879,Battlefield 16,Battlefield,Roberts Group,"Crawford, Stephens and Mason",AAA,1.3,245.15,1998-06-20,1998,Simulation,M,Unity,59.99,44.4,80,8.0,75,24.56,1810.97,2979482,10.0,45.8,69.4,4,8,0,0,0,0,8,Blockbuster
4880,Assassin's Creed 17,Assassin's Creed,"Jones, Bailey and Clarke","Fritz, Warren and Warren",Indie,1.5,1.35,2019-05-25,2019,Adventure,T,Anvil,14.99,4.99,73,6.9,76,2.03,55.13,356369,10.3,40.2,59.5,8,8,0,0,0,0,9,Average
4881,Final Fantasy 20,Final Fantasy,Vega-Jones,Adams Inc,AAA,4.7,324.35,2000-09-02,2000,Racing,E,Godot,59.99,50.43,73,7.1,71,28.42,2088.94,6025585,3.3,11.2,78.9,4,8,0,0,0,0,2,Blockbuster
4882,Terraria 2,Terraria,Long Group,"Ball, Hogan and Bishop",Indie,1.9,2.34,1996-08-26,1996,Sandbox,M,RE Engine,19.99,6.1,78,7.5,74,2.13,63.36,432159,16.5,189.6,11.4,4,8,0,0,0,0,3,Average
4883,Assassin's Creed 20,Assassin's Creed,Martinez and Sons,Wright-Porter,Indie,1.9,2.13,2009-08-17,2009,Sports,T,Godot,19.99,18.45,85,8.2,83,3.66,111.3,760740,1.8,7.4,44.0,8,8,0,0,0,1,11,Average
4884,Resident Evil 7,Resident Evil,Davis-Villarreal,Hines-Lopez,AAA,6.2,175.65,2001-04-08,2001,Simulation,T,Godot,59.99,57.05,75,7.3,78,25.09,1840.4,3173280,11.8,47.2,80.8,4,8,0,0,0,0,8,Blockbuster
4885,Far Cry 14,Far Cry,Phelps Inc,Wong-Davis,Indie,2.9,1.38,2006-02-26,2006,Racing,M,Unity,14.99,4.99,80,7.8,78,3.07,85.53,389974,3.6,13.9,36.8,8,8,0,0,0,0,7,Average
4886,Elden Ring 12,Elden Ring,"Todd, Macias and Vega",Blake-Peters,AA,1.5,18.23,2006-03-25,2006,Strategy,M,RE Engine,39.99,31.84,70,6.8,64,3.88,180.67,667402,19.5,83.4,54.4,8,8,0,0,0,0,7,Average
4887,Final Fantasy 10,Final Fantasy,Browning-Hart,"Warner, Elliott and Smith",Indie,1.2,4.17,1990-04-23,1990,Adventure,E10+,Decima,19.99,11.86,76,7.9,80,2.72,89.39,532104,10.4,44.1,3.2,4,8,0,0,0,0,5,Average
4888,Civilization 7,Civilization,"Chen, Williams and Fowler",Myers LLC,AAA,3.3,103.38,2019-07-04,2019,Racing,E,Unity,59.99,31.58,86,8.7,88,51.18,3770.25,5431593,3.4,13.9,114.3,16,16,0,0,0,1,4,Legendary
4889,Forza 10,Forza,Mccarthy Group,Schultz Group,Indie,1.4,4.98,2012-06-24,2012,FPS,M,Unity,19.99,4.99,80,7.6,78,3.16,85.38,376158,7.2,17.1,40.6,8,8,0,0,0,0,5,Average
4890,Battlefield 7,Battlefield,Smith PLC,Williams-Johnson,Indie,3.8,3.8,2024-06-26,2024,Adventure,T,RE Engine,14.99,4.99,77,7.6,78,2.07,38.74,292884,10.5,38.6,63.1,8,16,0,0,0,0,6,Average
4891,Resident Evil 7,Resident Evil,Black LLC,"Perez, Medina and Taylor",Indie,1.2,2.29,2023-04-25,2023,Sports,M,RAGE,19.99,11.48,77,7.8,80,2.05,73.61,289442,2.3,8.5,63.5,8,16,1,0,0,0,8,Average
4892,Diablo 10,Diablo,"Lara, Allen and Stephens",Banks-Hernandez,AA,4.0,34.89,2021-03-03,2021,RPG,E10+,RAGE,39.99,39.9,84,8.7,88,7.82,398.04,1380803,32.8,151.8,81.3,16,16,0,0,0,0,9,Hit
4893,Claim Odyssey,Indie,Crosby and Sons,Webb and Sons,Indie,2.6,2.18,2018-04-29,2018,Horror,E,RE Engine,14.99,13.55,79,7.8,82,2.48,63.17,296756,6.6,14.5,60.4,8,8,0,0,0,0,6,Average
4894,Cyberpunk 17,Cyberpunk,"Wilson, Johnson and King",Cruz and Sons,AAA,5.0,233.38,2001-04-22,2001,Action,M,Unity,59.99,56.84,90,9.3,94,55.03,3818.3,11575574,12.8,32.9,82.8,4,8,0,0,0,2,8,Legendary
4895,Hades 6,Hades,Larson-Roberts,Wright Ltd,AA,1.2,15.44,2016-07-14,2016,Adventure,E,Anvil,39.99,14.47,80,8.3,79,7.55,348.45,1659221,9.2,38.2,67.1,16,16,0,0,0,0,0,Hit
4896,Forza 14,Forza,Colon-Allen,Wilkinson LLC,AA,2.5,20.06,2005-01-02,2005,Simulation,E10+,Decima,29.99,16.77,70,7.2,69,4.47,183.52,988791,8.2,57.0,53.2,8,8,0,0,0,0,1,Average
4897,The Witcher 16,The Witcher,Saunders-Simpson,Meyer Ltd,Indie,1.2,1.3,1990-06-02,1990,RPG,E,RE Engine,9.99,4.99,65,6.3,60,1.07,13.3,136963,33.6,155.0,9.9,4,8,0,0,0,0,6,Average
4898,Need for Speed 13,Need for Speed,"Navarro, Duffy and Salazar",Weaver-Krueger,AAA,6.9,152.3,2018-03-21,2018,FPS,M,Unreal Engine 4,59.99,52.52,80,8.0,77,34.02,2559.82,4662114,5.5,21.5,111.9,16,16,0,0,0,0,1,Blockbuster
4899,Battlefield 16,Battlefield,Rodgers PLC,Perez-Sampson,AAA,3.8,345.61,2002-04-24,2002,Simulation,E10+,Creation Engine,59.99,46.61,79,7.9,75,39.24,2842.95,5826874,12.0,58.1,73.9,4,8,0,0,0,0,9,Blockbuster
4900,Stardew Valley 4,Stardew Valley,"Burke, Griffin and Howard",Scott-Reese,AAA,3.9,338.04,2023-01-14,2023,Sandbox,E,RE Engine,69.99,52.85,87,8.5,84,38.76,3077.92,4825445,20.9,189.7,115.2,16,16,0,1,0,1,11,Blockbuster
4901,Because Odyssey,Indie,Joseph Ltd,"Holmes, Richards and Elliott",AA,3.2,9.27,1991-03-10,1991,Racing,E,Decima,49.99,22.48,80,8.2,74,7.84,526.99,943758,4.4,12.0,19.9,4,8,0,0,0,0,4,Hit
4902,Need for Speed 10,Need for Speed,Jones-Graves,Russell-Cunningham,AAA,2.9,301.69,1995-02-13,1995,Adventure,E10+,RE Engine,59.99,46.44,70,6.7,67,21.76,1505.52,4330101,11.0,46.0,61.6,4,8,0,0,0,0,4,Blockbuster
4903,Terraria 13,Terraria,Phillips-Thompson,Hansen-Erickson,AAA,6.3,151.1,1997-12-06,1997,RPG,M,RE Engine,59.99,44.34,69,7.0,73,22.42,1731.18,4763082,28.2,127.5,72.0,4,8,0,0,0,0,2,Blockbuster
4904,Call of Duty 19,Call of Duty,Melton-Fisher,Taylor-Munoz,Indie,1.5,2.65,1994-09-30,1994,Strategy,E10+,Unreal Engine 4,19.99,4.99,60,6.4,64,1.39,50.41,171367,19.4,68.4,13.6,4,8,0,0,0,0,9,Average
4905,The Witcher 19,The Witcher,Roberts-Johnson,Perry Inc,AAA,1.2,317.57,1991-04-24,1991,Racing,M,Unreal Engine 5,59.99,37.62,67,7.0,68,15.24,962.32,1924474,4.0,14.0,56.6,4,8,0,0,0,0,7,Blockbuster
4906,Final Fantasy 9,Final Fantasy,Young and Sons,"Diaz, Burns and Warren",AA,2.7,10.3,2017-11-19,2017,Sandbox,T,Godot,49.99,44.29,87,8.7,84,13.02,692.7,1369490,19.0,238.7,69.0,16,16,0,0,0,1,2,Hit
4907,Cyberpunk 13,Cyberpunk,"Buchanan, Ellison and Francis",Munoz-Booth,AAA,3.8,145.71,2016-03-05,2016,FPS,T,RAGE,59.99,31.55,99,10.0,96,77.19,5481.87,12614338,5.5,16.4,101.1,16,16,0,0,1,5,14,Legendary
4908,Minecraft 17,Minecraft,"Walsh, Chaney and Juarez","Moss, Gibson and Chang",AA,2.8,25.0,2018-05-24,2018,Adventure,E10+,Anvil,29.99,26.61,82,8.4,86,10.63,387.64,2250814,11.3,39.0,73.5,16,16,0,0,0,0,5,Hit
4909,Forza 17,Forza,Davis-Myers,Lyons-Simmons,Indie,1.4,4.05,2001-12-15,2001,Simulation,E10+,Godot,24.99,11.57,77,8.1,74,2.33,78.05,256296,10.1,55.9,20.1,4,8,0,0,0,0,5,Average
4910,Grand Theft Auto 20,Grand Theft Auto,Rios-Hubbard,Garcia LLC,Indie,1.9,2.12,2017-03-22,2017,Horror,M,Unreal Engine 5,14.99,4.99,84,8.7,86,2.14,55.92,435339,6.3,15.9,52.6,8,8,0,0,0,0,7,Average
4911,The Witcher 5,The Witcher,Johnson Inc,Bullock-Smith,AAA,5.4,46.39,2017-10-18,2017,Strategy,E10+,RE Engine,59.99,35.82,81,8.0,80,42.36,3280.6,6407116,14.6,73.2,102.5,16,16,0,0,0,0,7,Legendary
4912,Final Fantasy 6,Final Fantasy,Mercer Ltd,Grimes Inc,AAA,1.7,44.23,2007-07-10,2007,Action,M,Frostbite,59.99,32.26,80,7.7,81,23.91,1515.61,3336148,14.2,36.9,82.8,8,8,0,0,0,0,7,Blockbuster
4913,Halo 15,Halo,"Gibbs, Boyd and Williams",Perez and Sons,Indie,3.8,2.02,2026-08-26,2026,Horror,E10+,Anvil,14.99,4.99,95,9.3,99,5.82,199.07,817049,6.6,16.5,69.3,8,16,1,0,0,4,7,Hit
4914,The Witcher 14,The Witcher,Hammond-Terrell,Hutchinson Group,AAA,5.5,126.8,1994-02-24,1994,Action,T,Unreal Engine 5,59.99,56.26,71,7.2,74,18.67,1353.9,4012462,10.1,37.1,62.5,4,8,0,0,0,0,10,Blockbuster
4915,Terraria 10,Terraria,Johnson-Daugherty,Thornton Ltd,AAA,3.8,214.2,2009-10-09,2009,Simulation,E,Godot,59.99,59.61,81,8.0,79,25.51,1980.47,5145560,9.4,55.8,96.2,8,8,0,0,0,0,5,Blockbuster
4916,Stardew Valley 11,Stardew Valley,Stone-Mcintosh,Taylor Inc,AAA,5.8,265.62,2009-04-01,2009,RPG,E,RAGE,59.99,36.3,86,8.9,81,35.15,2423.69,4524214,40.8,158.2,93.6,8,8,0,0,0,1,11,Blockbuster
4917,Battlefield 14,Battlefield,"Ball, Newton and Clark",Long PLC,Indie,3.3,3.14,2022-10-15,2022,RPG,E10+,RAGE,9.99,4.99,85,8.3,84,3.53,63.44,420329,35.0,132.5,58.7,8,16,1,0,0,1,11,Average
4918,Assassin's Creed 19,Assassin's Creed,Jordan-Hall,Miller LLC,AAA,2.3,103.11,1998-02-17,1998,Racing,E10+,RAGE,59.99,42.54,88,9.1,83,54.62,4341.94,8407523,4.4,12.1,69.2,4,8,0,0,0,2,7,Legendary
4919,Resident Evil 9,Resident Evil,West-Brown,Hunt Group,AA,1.9,11.19,2007-12-24,2007,Simulation,T,Unreal Engine 4,39.99,23.45,83,8.5,78,6.19,293.03,1115110,10.9,48.3,55.0,8,8,0,0,0,0,2,Hit
4920,Need for Speed 9,Need for Speed,"Osborne, Fernandez and Scott","Walker, Murray and Suarez",Indie,3.1,2.9,2015-07-03,2015,Racing,T,Unreal Engine 5,19.99,4.99,82,8.2,85,2.94,90.84,486465,3.9,10.9,53.9,8,8,0,0,0,0,5,Average
4921,Grand Theft Auto 15,Grand Theft Auto,"Herrera, Savage and King","Brown, Nguyen and King",AA,2.7,26.0,1999-08-11,1999,Action,M,Unreal Engine 4,29.99,10.17,73,7.1,67,5.52,182.88,1041218,10.0,41.0,38.2,4,8,0,0,0,0,5,Hit
4922,Diablo 17,Diablo,Hardin and Sons,Kelley-Alexander,AAA,6.8,304.84,2020-11-04,2020,Adventure,E,Unreal Engine 4,59.99,54.36,92,9.2,91,44.46,3443.92,9012620,9.3,40.1,115.1,16,16,0,1,0,3,7,Legendary
4923,Terraria 16,Terraria,Gillespie and Sons,Moore Ltd,AA,1.6,28.89,2010-08-03,2010,FPS,M,Anvil,39.99,36.05,87,9.0,83,13.02,588.93,2089808,5.6,20.0,53.7,8,8,0,0,0,1,2,Hit
4924,Need for Speed 9,Need for Speed,"Wood, Mcgee and Bond",Robles LLC,Indie,2.5,3.53,2018-03-27,2018,Action,T,Decima,14.99,4.99,83,8.3,87,2.26,40.72,320056,10.5,34.7,55.2,8,8,1,0,0,0,4,Average
4925,Grand Theft Auto 3,Grand Theft Auto,"Ferguson, Gonzalez and Manning","Kelly, Smith and Hill",Indie,3.4,2.98,1992-01-18,1992,Strategy,E10+,Decima,9.99,4.99,76,7.9,80,2.35,45.73,405309,14.9,65.1,7.8,4,8,0,0,0,0,3,Average
4926,Forza 8,Forza,Price Ltd,Baker-Dunn,Indie,1.8,3.66,2002-06-09,2002,Horror,E10+,Unity,24.99,4.99,75,7.4,69,1.75,62.67,353605,7.1,13.6,25.6,4,8,0,0,0,0,0,Average
4927,Hades 6,Hades,Mack-Mathews,Lopez PLC,Indie,2.7,2.76,2015-01-27,2015,FPS,E,Unity,19.99,4.99,90,9.0,94,2.76,90.27,369928,6.6,21.4,48.3,8,8,0,0,0,2,5,Average
4928,Final Fantasy 16,Final Fantasy,Daniels Ltd,Fuller PLC,AAA,2.4,336.84,2009-10-02,2009,RPG,M,Unity,59.99,36.45,77,8.1,80,29.93,2102.45,5332601,36.2,158.6,91.5,8,8,0,0,0,0,5,Blockbuster
4929,Elden Ring 7,Elden Ring,Thornton-Sanchez,"Thompson, Decker and Murphy",Indie,2.9,2.71,2002-12-27,2002,Racing,M,RAGE,24.99,14.48,63,6.3,58,1.33,54.1,151578,4.1,14.2,32.4,4,8,0,0,0,0,10,Average
4930,Terraria 5,Terraria,Schroeder-Leonard,Golden-Farley,Indie,2.3,0.56,2006-03-07,2006,Racing,E10+,Unity,19.99,16.3,77,8.0,74,2.52,98.36,374961,4.6,13.9,30.7,8,8,0,0,0,0,7,Average
4931,Battlefield 10,Battlefield,Barry-Perkins,Martinez LLC,Indie,1.4,1.9,2026-08-21,2026,Sports,E,Frostbite,19.99,4.99,89,8.5,84,3.43,98.91,731198,2.2,7.4,64.9,8,16,0,0,0,2,5,Average
4932,Diablo 1,Diablo,Robbins Ltd,Barnes-Lee,Indie,2.0,4.96,2009-05-14,2009,Racing,M,Unity,14.99,4.99,85,8.1,80,4.08,133.96,574966,4.1,11.8,39.5,8,8,0,0,0,1,6,Average
4933,Terraria 3,Terraria,Pearson Inc,Bird PLC,AA,1.2,6.38,2002-05-06,2002,Simulation,M,RE Engine,49.99,37.26,77,8.0,80,5.7,389.28,946705,9.4,50.1,43.8,4,8,0,0,0,0,2,Hit
4934,Hades 15,Hades,Oconnor-Smith,Fletcher-Rasmussen,Indie,2.8,3.61,1999-09-22,1999,FPS,E,Decima,9.99,4.99,62,6.0,66,1.26,30.67,182214,6.8,18.1,26.7,4,8,0,0,0,0,3,Average
4935,Control Odyssey,Indie,Thompson Inc,"Thompson, Wolfe and Lee",Indie,2.3,3.5,2001-08-09,2001,Sports,T,Creation Engine,14.99,4.99,62,6.5,65,1.6,36.86,341086,1.8,8.8,29.3,4,8,0,0,0,0,8,Average
4936,Call of Duty 14,Call of Duty,"Bryant, Johnson and Smith","Black, Morgan and Phillips",AAA,4.7,324.84,1993-03-13,1993,Racing,T,Decima,59.99,40.17,67,6.7,61,14.55,992.61,2667934,3.6,12.8,66.3,4,8,0,0,0,0,7,Hit
4937,Hades 2,Hades,Chavez-Cain,"Morales, Adams and Christian",AAA,4.5,88.92,1997-11-21,1997,FPS,T,RAGE,59.99,42.33,70,7.4,68,27.05,2072.08,4735764,6.3,21.3,74.8,4,8,0,0,0,0,7,Blockbuster
4938,Need for Speed 2,Need for Speed,"Cox, King and Mayo",Rivers PLC,AAA,5.3,196.04,2011-10-29,2011,Adventure,E10+,Godot,59.99,56.59,85,8.8,84,25.83,2022.2,5368029,9.3,40.5,90.5,8,8,0,0,0,1,11,Blockbuster
4939,Elden Ring 19,Elden Ring,Wilson-Wilson,Jones Inc,AAA,5.5,142.89,2018-12-20,2018,Racing,T,Unreal Engine 4,59.99,59.12,91,8.8,93,58.81,4408.49,6493603,3.4,13.4,108.2,16,16,0,0,0,3,10,Legendary
4940,Call of Duty 15,Call of Duty,"Chapman, Boyle and Miller",Farmer Inc,Indie,2.4,4.42,2014-01-26,2014,RPG,M,RE Engine,24.99,6.42,81,8.2,85,3.46,104.04,428481,35.9,165.4,47.0,8,8,0,0,0,0,0,Average
4941,Elden Ring 7,Elden Ring,"Rose, Fleming and Long","Sanders, Cook and Deleon",AA,3.4,30.5,2013-07-31,2013,Racing,T,Unreal Engine 4,39.99,13.04,88,8.5,90,8.7,516.07,1252878,4.1,13.6,60.3,8,8,0,0,0,2,3,Hit
4942,Call of Duty 6,Call of Duty,"Hester, Thompson and Harris","Waters, Cummings and Flynn",Indie,1.4,3.08,2001-10-11,2001,Sports,M,Unity,14.99,4.99,61,5.9,59,1.04,18.08,231505,1.6,7.6,28.7,4,8,0,0,0,0,4,Average
4943,Diablo 15,Diablo,Dunlap-Walker,Cox LLC,AAA,1.1,167.71,2008-01-27,2008,Sandbox,M,Anvil,59.99,33.65,79,7.7,83,30.47,1938.48,3885305,17.2,215.3,88.7,8,8,0,0,0,0,2,Blockbuster
4944,Elden Ring 12,Elden Ring,Taylor LLC,Esparza LLC,AAA,6.8,51.2,2005-10-30,2005,Sandbox,E,Unreal Engine 4,59.99,36.25,74,7.3,72,30.32,2362.58,5131200,19.1,239.2,89.5,8,8,0,0,0,0,3,Blockbuster
4945,Need for Speed 3,Need for Speed,Fox PLC,"Johnson, Lewis and Stewart",Indie,3.1,2.32,2023-02-13,2023,Simulation,T,Creation Engine,14.99,4.99,85,8.4,80,2.17,68.52,248909,11.4,47.7,66.6,8,16,0,0,0,1,10,Average
4946,Hades 1,Hades,Murphy-Donovan,Garcia Ltd,AA,3.5,39.46,2003-11-15,2003,RPG,M,Decima,49.99,38.7,69,7.3,66,5.4,344.31,1139388,29.3,166.7,46.7,4,8,0,0,0,0,0,Hit
4947,Cyberpunk 11,Cyberpunk,Turner Inc,Barton Group,AAA,1.8,68.72,2012-06-25,2012,FPS,T,RAGE,59.99,57.17,85,8.8,79,35.84,2685.96,3989476,6.7,19.7,98.6,8,8,0,0,0,1,1,Blockbuster
4948,Civilization 19,Civilization,"Green, Adams and Brown",Mcpherson-Sosa,AA,2.9,30.24,2022-07-30,2022,Horror,M,Unreal Engine 4,39.99,16.15,99,9.5,96,18.84,870.2,2241459,7.1,16.4,84.8,16,16,0,0,1,5,9,Blockbuster
4949,Cyberpunk 2,Cyberpunk,Reid PLC,Bennett-Soto,Indie,3.7,4.81,1994-07-25,1994,Sandbox,T,Creation Engine,9.99,4.99,59,6.3,55,0.83,22.26,134287,19.0,186.3,16.4,4,8,0,0,0,0,7,Flop
4950,Participant Odyssey,Indie,Burns-Mccoy,"Taylor, Goodwin and Marshall",Indie,2.9,2.15,1995-03-01,1995,FPS,E10+,RAGE,24.99,16.82,63,6.0,65,1.13,34.43,210660,6.2,20.3,9.7,4,8,0,0,0,0,1,Average
4951,Diablo 3,Diablo,Walters LLC,Alexander Ltd,Indie,2.9,1.84,2007-11-20,2007,RPG,E,Decima,24.99,4.99,74,7.5,75,2.78,99.95,621566,32.4,152.6,34.8,8,8,0,0,0,0,3,Average
4952,Call of Duty 7,Call of Duty,Sullivan-Skinner,"Gardner, Barnett and Deleon",AAA,4.6,280.65,2004-08-04,2004,Horror,E,RE Engine,59.99,58.48,77,7.4,73,25.09,1896.59,4857735,5.7,15.6,85.7,4,8,0,0,0,0,1,Blockbuster
4953,Stardew Valley 15,Stardew Valley,Allen Ltd,"Castillo, Mccormick and Lopez",AAA,5.0,211.57,2025-07-22,2025,FPS,M,RAGE,69.99,52.83,92,8.9,91,44.91,3296.5,5685497,5.5,17.5,117.9,16,16,0,1,0,3,12,Legendary
4954,Cyberpunk 12,Cyberpunk,"Bradley, Mahoney and Ward",Davis-Leach,Indie,2.8,2.61,1993-09-28,1993,RPG,T,Anvil,19.99,12.85,65,6.4,61,1.63,59.87,255701,36.4,145.4,9.2,4,8,0,0,0,0,5,Average
4955,Grand Theft Auto 15,Grand Theft Auto,Johnson Inc,Delacruz-Rogers,AAA,2.6,328.28,2002-10-07,2002,Horror,T,RAGE,59.99,39.15,90,9.1,86,45.05,3355.28,7370451,6.2,16.7,75.6,4,8,0,0,0,2,5,Legendary
4956,Final Fantasy 1,Final Fantasy,Henson-Murphy,Brandt-Miller,AAA,6.0,238.37,2024-03-24,2024,Simulation,M,Godot,69.99,51.71,82,8.5,76,27.02,2415.21,4749841,10.9,53.5,121.3,16,16,0,1,0,0,1,Blockbuster
4957,Minecraft 1,Minecraft,"Foster, Bryan and Richardson","White, Rollins and Stone",Indie,3.1,1.3,2007-05-19,2007,Adventure,M,RAGE,14.99,4.99,74,7.3,75,2.01,59.03,351856,11.9,41.1,36.4,8,8,0,0,0,0,1,Average
4958,Assassin's Creed 11,Assassin's Creed,Allen-Booth,"Paul, Lewis and Weaver",Indie,1.7,0.55,2001-11-04,2001,FPS,E10+,Frostbite,24.99,11.43,58,6.2,60,0.82,24.48,177827,4.9,21.3,24.5,4,8,0,0,0,0,9,Flop
4959,Diablo 20,Diablo,"Cunningham, Thornton and Johnson",Grant Ltd,Indie,3.6,3.98,2026-09-30,2026,Racing,T,Decima,14.99,4.99,84,8.2,85,2.91,94.62,555704,3.9,12.4,68.5,8,16,0,0,0,0,0,Average
4960,Himself Odyssey,Indie,"Haney, Cooper and Hernandez",Hardin PLC,AA,2.0,36.36,2003-02-02,2003,Sandbox,T,RE Engine,49.99,34.95,71,7.0,70,3.93,259.71,877021,16.0,226.4,44.7,4,8,0,0,0,0,9,Average
4961,The Witcher 14,The Witcher,"Griffin, Wagner and Hayes",Long-Smith,Indie,3.8,0.36,1993-03-15,1993,Adventure,T,Creation Engine,14.99,4.99,67,6.7,63,1.16,37.52,170012,11.1,43.8,15.1,4,8,0,0,0,0,8,Average
4962,Forza 12,Forza,Jennings-Wong,Morgan-Wheeler,Indie,1.7,0.75,2010-10-21,2010,Strategy,E,Anvil,19.99,7.95,67,6.4,64,1.91,55.52,369159,17.6,69.6,44.7,8,8,0,0,0,0,8,Average
4963,Call of Duty 16,Call of Duty,Lawrence-Wilson,Davis and Sons,Indie,2.1,1.72,2001-01-25,2001,RPG,E,Anvil,19.99,4.99,78,7.4,82,3.28,74.76,456594,35.6,161.1,27.6,4,8,0,0,0,0,9,Average
4964,Elden Ring 2,Elden Ring,"Davis, Williams and Gonzales","Carrillo, Thomas and Riley",AAA,1.0,161.82,2010-09-29,2010,RPG,E,Unreal Engine 4,59.99,52.84,84,8.6,88,43.16,3176.68,8709759,29.6,161.8,91.8,8,8,0,0,0,0,7,Legendary
4965,Grand Theft Auto 13,Grand Theft Auto,Taylor-Smith,Lopez-Beasley,AA,1.7,22.16,2019-03-31,2019,Simulation,M,Decima,49.99,34.68,83,8.6,87,11.22,713.92,2244490,8.1,50.1,79.7,16,16,0,0,0,0,0,Hit
4966,Need for Speed 12,Need for Speed,Joseph-Carr,Flowers LLC,Indie,1.9,4.39,2010-06-05,2010,Racing,T,RE Engine,14.99,4.99,81,8.0,79,2.39,42.55,417459,3.8,12.7,43.8,8,8,0,0,0,0,3,Average
4967,Halo 5,Halo,Parks-Evans,Graham-Dunn,AAA,1.6,107.25,2001-07-31,2001,Simulation,E,Unreal Engine 4,59.99,48.89,76,8.0,76,28.38,1764.88,3356821,10.2,48.5,75.7,4,8,0,0,0,0,3,Blockbuster
4968,Terraria 4,Terraria,"Davis, Brown and Martinez","Vincent, Smith and Reed",AAA,6.1,273.91,1997-04-12,1997,Strategy,M,RE Engine,59.99,35.39,79,8.1,77,22.32,1629.96,2671015,19.1,76.7,66.1,4,8,0,0,0,0,5,Blockbuster
4969,Battlefield 1,Battlefield,"White, Wright and Ross",Davis LLC,Indie,2.6,1.79,2002-03-11,2002,Racing,E10+,Godot,9.99,4.99,73,7.5,69,2.09,50.69,358009,4.6,11.1,24.0,4,8,0,0,0,0,7,Average
4970,Terraria 4,Terraria,Castro Group,Preston Inc,AA,3.6,35.84,2005-01-18,2005,Horror,E,Anvil,39.99,14.24,79,8.1,82,10.09,573.19,1918624,7.2,17.8,51.1,8,8,0,0,0,0,8,Hit
4971,Stardew Valley 13,Stardew Valley,Meyer-Haynes,Harper PLC,AA,1.6,39.64,1997-03-21,1997,Sandbox,T,Anvil,49.99,26.33,67,6.9,63,4.67,264.33,1019885,20.8,183.2,39.3,4,8,0,0,0,0,1,Average
4972,Little Odyssey,Indie,Adams-Rollins,"Wolf, Yoder and Owens",AA,1.5,27.09,1999-11-25,1999,Adventure,E10+,Godot,49.99,26.3,58,5.7,61,2.22,116.24,392877,10.1,39.5,37.8,4,8,0,0,0,0,9,Average
4973,Call of Duty 16,Call of Duty,Medina Inc,Peterson and Sons,Indie,3.1,4.66,2013-03-06,2013,Sports,M,Godot,14.99,4.99,72,7.2,74,1.56,47.77,199962,1.7,9.2,47.9,8,8,0,0,0,0,4,Average
4974,Stardew Valley 12,Stardew Valley,Moore Inc,Moss-Miller,AAA,1.5,261.0,2015-11-04,2015,FPS,E10+,Unreal Engine 5,59.99,33.82,86,8.4,89,49.25,3904.63,8500239,7.2,17.4,99.3,8,8,0,0,0,1,7,Legendary
